texto,nota,id,data
É útil,5,MLB40346760,18 jun. 2025
"É amplamente elogiado por sua facilidade de uso, som de alta qualidade e capacidade de automação residencial. Os usuários destacam a eficiência do assistente virtual em auxiliar nas tarefas diárias e a interação divertida que proporciona. Além disso, o produto é considerado um bom investimento devido ao seu preço acessível e múltiplas funcionalidades.",5,MLB28873859,20 nov. 2025
"Simplesmente um show!!! eu não sei mais viver sem esse magnífico echo dot. A alexa passou a fazer tudo para mim. Eu simplesmente mando acender as luzes e ela acende. Mando apagar e ela apaga. Eu digo que vou ver tv e ela liga o tv box, a tv e a sound bar. Eu digo que acabei de ver tv e ela desliga tudo. Eu peço para ouvir música e ela toca. Eu peço para ela me acordar, e ela acorda, eu peço para ouvir notícias e ela bota notícias para eu ouvir. Eu peço para ela marcar 10 minutos para mim, e ela marca. Resumindo, ela faz tudo e mais um pouco. Usando controle remotos wifi smart inteligentes eu consegui configurar equipamentos antigos, que tenho a mais de dez anos. Ela liga e desliga tudo pra mim, sem problemas. Eu simplesmente amei. Eu comprei três e estou totalmente satisfeito. Eu recomendo para todos que gostam de tecnologia, e para todos que querem ter uma casa inteligente. Podem comprar sem o menor medo.",5,MLB28873859,14 mai. 2022
"É amplamente elogiado por sua facilidade de uso, som de alta qualidade e capacidade de automação residencial. Os usuários destacam a eficiência do assistente virtual em auxiliar nas tarefas diárias e a interação divertida que proporciona. Além disso, o produto é considerado um bom investimento devido ao seu preço acessível e múltiplas funcionalidades.",5,MLB42191648,20 nov. 2025
"Simplesmente um show!!! eu não sei mais viver sem esse magnífico echo dot. A alexa passou a fazer tudo para mim. Eu simplesmente mando acender as luzes e ela acende. Mando apagar e ela apaga. Eu digo que vou ver tv e ela liga o tv box, a tv e a sound bar. Eu digo que acabei de ver tv e ela desliga tudo. Eu peço para ouvir música e ela toca. Eu peço para ela me acordar, e ela acorda, eu peço para ouvir notícias e ela bota notícias para eu ouvir. Eu peço para ela marcar 10 minutos para mim, e ela marca. Resumindo, ela faz tudo e mais um pouco. Usando controle remotos wifi smart inteligentes eu consegui configurar equipamentos antigos, que tenho a mais de dez anos. Ela liga e desliga tudo pra mim, sem problemas. Eu simplesmente amei. Eu comprei três e estou totalmente satisfeito. Eu recomendo para todos que gostam de tecnologia, e para todos que querem ter uma casa inteligente. Podem comprar sem o menor medo.",5,MLB42191648,14 mai. 2022
"O produto é amplamente elogiado pela qualidade de som, com graves e agudos claros, e pela facilidade de configuração, sendo ideal para automação residencial. Além disso, o design estético e a capacidade de integração com outros dispositivos são pontos positivos frequentemente mencionados.",5,MLB18554459,20 nov. 2025
"Sensacional! vale cada centavo, pra quem não tem certeza, sim é a echo 4 (grande) com som premium, o som é maravilhoso, não perde em nada pra uma charge 5! os comandos de voz também são muito precisos, ela me escuta em uma área aberta até uns 20mt de distância! a fonte da minha veio com padrão brasileiro de tomada! sabe quando você pega na mão um produto e sente que ele é pesado bem construído, poise a echo é assim, comprem sem medo!.",5,MLB18554459,30 jun. 2022
"O produto é amplamente elogiado por sua qualidade de som e praticidade, sendo considerado uma excelente aquisição. A assistente virtual é destacada por sua utilidade no dia a dia, com fácil instalação e operação. A relação custobenefício é positiva e o produto é recomendado para presentear, trazendo satisfação aos usuários.",5,MLB24725861,20 nov. 2025
"Maravilhoso e surpreendente! meu paizinho teve covid que evoluiu para um avc onde perdeu os movimentos do corpo! ele e a alexa se deram muito bem! ele pede tudo pra ela e dessa forma se sente mais independente! foi uma ideia e tanto pra ajudar na recuperacao dele! e o produto em si, funciona super bem e nao é nada dificil de instalar e operar! nota 10.",5,MLB24725861,20 mai. 2021
"O produto é amplamente elogiado pela sua funcionalidade prática e som forte e nítido, especialmente considerando o seu tamanho compacto. A facilidade de uso e a integração com outros dispositivos inteligentes são destacadas como grandes vantagens.",5,MLB35941364,20 nov. 2025
"Produto excelente, além de bonito. Excelente compra.",5,MLB35941364,08 ago. 2023
"O modelo é elogiado pelo design atraente e pela funcionalidade, sendo especialmente apreciado por crianças. O produto oferece um ótimo custobenefício e é fácil de programar, além de ser uma peça decorativa interessante. A assistente virtual Alexa é destacada por sua utilidade e capacidade de entretenimento.",5,MLB20659980,20 nov. 2025
"Muito legal,ela nós diverte ficamos horas e horas conversando com ela,tenho 7anos,minha irmã 5. Meu nome e lia,e minha irmã isa. Obrigado,bom dia.",5,MLB20659980,23 fev. 2023
"O modelo é elogiado pelo design atraente e pela funcionalidade, sendo especialmente apreciado por crianças. O produto oferece um ótimo custobenefício e é fácil de programar, além de ser uma peça decorativa interessante. A assistente virtual Alexa é destacada por sua utilidade e capacidade de entretenimento.",5,MLB20659982,20 nov. 2025
"Muito legal,ela nós diverte ficamos horas e horas conversando com ela,tenho 7anos,minha irmã 5. Meu nome e lia,e minha irmã isa. Obrigado,bom dia.",5,MLB20659982,23 fev. 2023
"O produto é amplamente elogiado pela qualidade do som, especialmente os graves, e pela utilidade no dia a dia, com destaque para a automação residencial e a criação de rotinas. Além disso, o design compacto e discreto é apreciado, tornandoo uma adição prática e funcional para diversos ambientes.",5,MLB25727897,20 nov. 2025
"No começo amei, mas ainda não a entendi direito. Peço para contar uma piada engraçada, com história, e ela só fala o que é o que é. Não sabia que teria que assinar a amazon para ter playlist, pago quase 15 reais. Como não sei fazer ligações e programas em luz para automatizar, então a uso para ver as horas,ouvir musicas, temperatura, dicionário, coisas pequenas. É legal, mas não foi tudo isso! muitas coisas que pergunto ela responde que não tem programação.",4,MLB25727897,16 mai. 2023
Ótimo produto.,5,MLB29656722,16 jun. 2025
"Maravilhoso, muito bom.",5,MLB29656722,22 jun. 2025
Excelente produto.,5,MLB29656722,07 set. 2025
Excelente maravilhoso.,5,MLB29656722,19 set. 2025
Foi p minha neta e ela amou.,5,MLB29656722,20 set. 2025
Maravilhoso.,5,MLB29656722,07 out. 2025
Adorei.,5,MLB29656722,11 out. 2025
Muito top.,5,MLB29656722,21 out. 2025
Amo!.,5,MLB29656722,12 nov. 2025
"Realmente muito útil, excelente auxiliar do dia a dia!.",5,MLB29656722,12 nov. 2025
Bom.,5,MLB29656722,25 nov. 2025
"O produto é elogiado pelo excelente custobenefício e pela capacidade de proporcionar momentos agradáveis. A integração com a assistente virtual Alexa é destacada como um ponto positivo. Além disso, o dispositivo é considerado muito bom para uso diário.",5,MLB29656722,20 nov. 2025
Sensacional !!!.,5,MLB29656722,16 jul. 2025
"Gostei muito, está salvando minhas noites de tédio.",5,MLB36160494,15 ago. 2022
"Produto muito bonito, pratico e que atendeu todas as espectativas.",5,MLB36160494,28 ago. 2022
Otimooo compraria novamente e recomebdo.,5,MLB36160494,15 set. 2022
"O valor é justo! impresso em 3d, recomendo.",4,MLB36160494,13 out. 2022
"A fonte e o fone do eco dot cabem certinhos, tinha que ter um pouco mais de espaço para acomodar a fiação , mas recomendo sim.",5,MLB36160494,16 out. 2022
Muito bom.,5,MLB36160494,25 nov. 2022
"Ele é muito bom, tenho aqui a mais de ano, o problema é que para dobrar o cabo da fonte até caber ali é difícil, não impossível, apenas difícil!.",4,MLB36160494,16 jul. 2023
Cumpre muito bem o objetivo.,5,MLB36160494,02 ago. 2023
Acabamento não é o melhor mas pelo preço e pela funcionalidade são ótimos.,5,MLB36160494,16 ago. 2023
"Bom produto, muito robusto!.",5,MLB36160494,12 set. 2023
Bom.,5,MLB36160494,20 ago. 2024
"É elogiado por sua robustez e praticidade, além de melhorar a estética do ambiente. Apesar de algumas críticas sobre a qualidade do acabamento e problemas pontuais com a cor e estrutura, o produto é considerado funcional e com bom custobenefício.",5,MLB36160494,20 nov. 2025
Ótimo.,5,MLB36160494,24 fev. 2025
"O produto é amplamente elogiado pela qualidade do som, especialmente os graves, e pela utilidade no dia a dia, com destaque para a automação residencial e a criação de rotinas. Além disso, o design compacto e discreto é apreciado, tornandoo uma adição prática e funcional para diversos ambientes.",5,MLB57772560,20 nov. 2025
"No começo amei, mas ainda não a entendi direito. Peço para contar uma piada engraçada, com história, e ela só fala o que é o que é. Não sabia que teria que assinar a amazon para ter playlist, pago quase 15 reais. Como não sei fazer ligações e programas em luz para automatizar, então a uso para ver as horas,ouvir musicas, temperatura, dicionário, coisas pequenas. É legal, mas não foi tudo isso! muitas coisas que pergunto ela responde que não tem programação.",4,MLB57772560,16 mai. 2023
"O produto é elogiado por sua funcionalidade e facilidade de instalação, superando as expectativas dos usuários. A presença de uma tela integrada é considerada uma grande vantagem, tornandoo prático para automatizar ambientes fechados. Além disso, o design é apreciado por sua beleza e modernidade.",5,MLB46815842,20 nov. 2025
"Eu amei!!!! lindíssima!!! a som é alto, a cor é bonita, e tem a função de gestos quando toca o alarme, só tocar em cima dela que ela para de tocar. Ela é muito mais alta que minha echo dot de 2019. Gostei da tela, bem responsivo. A única coisa que tenho que pontuar é que a tomada é pino americano (aquele fininho achatado), mas nada que um adaptador resolva.",5,MLB46815842,16 fev. 2025
"O produto é amplamente elogiado pela qualidade do som, especialmente os graves, e pela utilidade no dia a dia, com destaque para a automação residencial e a criação de rotinas. Além disso, o design compacto e discreto é apreciado, tornandoo uma adição prática e funcional para diversos ambientes.",5,MLB58116824,20 nov. 2025
"No começo amei, mas ainda não a entendi direito. Peço para contar uma piada engraçada, com história, e ela só fala o que é o que é. Não sabia que teria que assinar a amazon para ter playlist, pago quase 15 reais. Como não sei fazer ligações e programas em luz para automatizar, então a uso para ver as horas,ouvir musicas, temperatura, dicionário, coisas pequenas. É legal, mas não foi tudo isso! muitas coisas que pergunto ela responde que não tem programação.",4,MLB58116824,16 mai. 2023
"Excelente produto, traz muita comodidade.",5,MLB61373599,26 nov. 2025
"O dispositivo é elogiado pela qualidade do som, facilidade de uso e praticidade no dia a dia, além de ser considerado um ótimo investimento. O design compacto e a cor discreta são apreciados, e a integração com a casa inteligente amplia suas funcionalidades. A satisfação geral é alta, com muitos usuários destacando que o produto superou suas expectativas.",5,MLB25927704,20 nov. 2025
Produto de ótima qualidade. Só o tamanho que não gostei. Poderia ter comprado a 8. Mas nao troquei. Fiquei c ela assim. Mesmo. Super aprovado!!!.,5,MLB25927704,24 out. 2023
"O produto é amplamente elogiado por sua qualidade de som e praticidade, sendo considerado uma excelente aquisição. A assistente virtual é destacada por sua utilidade no dia a dia, com fácil instalação e operação. A relação custobenefício é positiva e o produto é recomendado para presentear, trazendo satisfação aos usuários.",5,MLB21952198,20 nov. 2025
"Maravilhoso e surpreendente! meu paizinho teve covid que evoluiu para um avc onde perdeu os movimentos do corpo! ele e a alexa se deram muito bem! ele pede tudo pra ela e dessa forma se sente mais independente! foi uma ideia e tanto pra ajudar na recuperacao dele! e o produto em si, funciona super bem e nao é nada dificil de instalar e operar! nota 10.",5,MLB21952198,20 mai. 2021
Excelente.,5,MLB37028598,19 mar. 2025
Superou todas as expectativas.,5,MLB37028598,14 jun. 2025
Muito legal.,5,MLB37028598,05 jul. 2025
Tudo de bom.,5,MLB37028598,05 set. 2025
Muito bom o produto.,5,MLB37028598,29 nov. 2025
"O produto é elogiado pela qualidade de som excepcional, sendo ideal para uso como home theater. Ele também é destacado por superar as expectativas dos usuários. Além disso, é considerado uma excelente escolha para diferentes ambientes, como áreas gourmet.",5,MLB37028598,20 nov. 2025
"Qualidade de som absurda, utilizando como home theater e é perfeito.",5,MLB37028598,10 out. 2024
Adoreiiiiii.,5,MLB26096426,27 mai. 2025
Excelente.,5,MLB26096426,05 jul. 2025
Top.,5,MLB26096426,25 ago. 2025
Excelente custo benefício!.,5,MLB26096426,06 out. 2025
Amei super indico.,5,MLB26096426,09 nov. 2025
Ótima!.,5,MLB26096426,23 nov. 2025
Ótimo.,5,MLB26096426,28 nov. 2025
"Muito top essa alexa as crianças estão adorando,tem um ótimo som.",5,MLB26096426,12 jul. 2025
,5,MLB26096426,13 nov. 2025
Perfeita!.,5,MLB26096426,16 nov. 2025
Perfeita.,5,MLB26096426,18 nov. 2025
Avaliação 5 de 5,útil,MLB26096426,1
"O comando alexa é falho, muitas vezes não entende. No mais, atende as expectativas de tela, iluminação e demais funcionalidades.",4,MLB30982362,26 jul. 2024
"O produto é amplamente elogiado por sua eficiência e utilidade no dia a dia, ajudando em diversas tarefas e proporcionando entretenimento. A qualidade do som e a capacidade de integração com outros dispositivos são destacadas como pontos fortes. Além disso, o design com relógio é apreciado, tornandoo um item prático e esteticamente agradável para a casa.",5,MLB24750722,20 nov. 2025
"Não mando na minha esposa, mas. Mando na alexa. É pra isso que serve esse negócio. Recomendadissimo pra quem tem a mulher que manda em casa.",5,MLB24750722,08 out. 2021
"Eu queria ter uma alexa, a tempos e não é que achei uma promoção daquelas, e hoje essa echo pop é a minha melhor secretária.",5,MLB61265584,29 nov. 2025
,5,MLB61265584,11 out. 2025
Excelente essa alexa. Podem comprar. Fácil de instalar as configurações.,5,MLB61265584,22 out. 2025
"O produto é elogiado pela excelente qualidade sonora e pela facilidade de configuração, tornandose uma ferramenta útil no dia a dia. A capacidade de automatizar tarefas domésticas e a interação com a assistente virtual são aspectos destacados positivamente.",5,MLB61265584,20 nov. 2025
"Está fazendo a vida de uma senhorinha muito mais fácil e feliz. Comprei pra minha vó que está se recuperando de um avc e, o echo está facilitando no controle dos horários dos remédios, na comunicação para chamar a famíla quando precisa de algo (pq a voz dela está fraca) e pra distrair durante o dia (ela já aprendeu a pedir pra alexa ler salmos e tocar músicas).",5,MLB61265584,02 ago. 2024
"O produto é amplamente elogiado pela qualidade do som, especialmente os graves, e pela utilidade no dia a dia, com destaque para a automação residencial e a criação de rotinas. Além disso, o design compacto e discreto é apreciado, tornandoo uma adição prática e funcional para diversos ambientes.",5,MLB19757119,20 nov. 2025
"No começo amei, mas ainda não a entendi direito. Peço para contar uma piada engraçada, com história, e ela só fala o que é o que é. Não sabia que teria que assinar a amazon para ter playlist, pago quase 15 reais. Como não sei fazer ligações e programas em luz para automatizar, então a uso para ver as horas,ouvir musicas, temperatura, dicionário, coisas pequenas. É legal, mas não foi tudo isso! muitas coisas que pergunto ela responde que não tem programação.",4,MLB19757119,16 mai. 2023
"O produto é amplamente elogiado pela qualidade do som, que é alto e nítido, e pela facilidade de conexão com dispositivos inteligentes. A instalação é simples e a funcionalidade como assistente virtual é destacada como prática e útil para automatizar tarefas diárias.",5,MLB42443714,20 nov. 2025
"Gostei do produto, porém não gostei da fonte de alimentação dela, porque segue um padrão europeu, tive que usar um adaptador para poder ligá-la.",5,MLB42443714,04 set. 2024
"O dispositivo é elogiado pela qualidade do som, facilidade de uso e praticidade no dia a dia, além de ser considerado um ótimo investimento. O design compacto e a cor discreta são apreciados, e a integração com a casa inteligente amplia suas funcionalidades. A satisfação geral é alta, com muitos usuários destacando que o produto superou suas expectativas.",5,MLB30624043,20 nov. 2025
Produto de ótima qualidade. Só o tamanho que não gostei. Poderia ter comprado a 8. Mas nao troquei. Fiquei c ela assim. Mesmo. Super aprovado!!!.,5,MLB30624043,24 out. 2023
"O produto é amplamente elogiado pela qualidade do som, que é alto e nítido, e pela facilidade de conexão com dispositivos inteligentes. A instalação é simples e a funcionalidade como assistente virtual é destacada como prática e útil para automatizar tarefas diárias.",5,MLB47116224,20 nov. 2025
"Gostei do produto, porém não gostei da fonte de alimentação dela, porque segue um padrão europeu, tive que usar um adaptador para poder ligá-la.",5,MLB47116224,04 set. 2024
"O dispositivo é elogiado pela qualidade do som, facilidade de uso e praticidade no dia a dia, além de ser considerado um ótimo investimento. O design compacto e a cor discreta são apreciados, e a integração com a casa inteligente amplia suas funcionalidades. A satisfação geral é alta, com muitos usuários destacando que o produto superou suas expectativas.",5,MLB43272901,20 nov. 2025
Produto de ótima qualidade. Só o tamanho que não gostei. Poderia ter comprado a 8. Mas nao troquei. Fiquei c ela assim. Mesmo. Super aprovado!!!.,5,MLB43272901,24 out. 2023
Adorei recomendo tranquilamente.,5,MLB44776325,30 nov. 2025
Muito bom.,5,MLB44776325,12 out. 2025
Top muito bom.,5,MLB44776325,19 nov. 2025
Amei de mais.,5,MLB44776325,27 nov. 2025
"O produto é elogiado pela qualidade de áudio e facilidade de uso, sendo considerado um excelente investimento. A compatibilidade com comandos inteligentes e o custobenefício são destacados como pontos fortes. Além disso, a terceira geração do dispositivo superou as expectativas em comparação com modelos anteriores.",5,MLB44776325,20 nov. 2025
É útil,5,MLB44776325,25 jul. 2025
"O dispositivo é elogiado pela qualidade do som, funcionalidade e capacidade de automação doméstica, sendo considerado uma excelente aquisição. A tela touch é fluida e a interatividade com outros aparelhos inteligentes é destacada como um ponto forte.",5,MLB29588098,20 nov. 2025
"Ótima alexa som muito bom e alto, interação com a tela é ótimo. Indico demais a terceira geração pois ela ouve bem melhor até mesmo tocando músicas.",5,MLB29588098,18 abr. 2024
Bom.,5,MLB28541165,02 nov. 2025
"Produto top tramontina, recomendo👍.",5,MLB28541165,05 nov. 2025
Produto de excelente qualidade.,5,MLB28541165,08 nov. 2025
,5,MLB28541165,08 nov. 2025
,5,MLB28541165,12 nov. 2025
"Muito bonito o acabamento, ainda vou instalar.",5,MLB28541165,14 nov. 2025
Ótimo acabamento.,5,MLB28541165,14 nov. 2025
Top.,5,MLB28541165,17 nov. 2025
Ótima qualidade.,5,MLB28541165,18 nov. 2025
Produto robusto qualidade pinos conexão com trava.,5,MLB28541165,20 nov. 2025
Muito bom.,5,MLB28541165,21 nov. 2025
,5,MLB28541165,04 out. 2025
,5,MLB28541165,10 out. 2025
"O kit de tomadas é elogiado pela sua qualidade, característica associada à marca Tramontina. Além disso, o produto é bem avaliado por sua funcionalidade e acabamento.",5,MLB28541165,20 nov. 2025
Tomadas de qualidade só teve um probleminha faltou 4 parafusos.,5,MLB28541165,03 nov. 2025
Top.,5,MLB27199176,03 out. 2025
Muito bonito e ótimo produto.,5,MLB32267394,21 out. 2025
Muito funcional.,5,MLB38944140,17 nov. 2025
Recomendo sim!.,5,MLB27091050,30 abr. 2024
Muito bom.,5,MLB27091050,25 jul. 2024
Muito prático.,5,MLB27091050,09 set. 2024
Um espetáculo de comonidade bom bonito e barato.,5,MLB27091050,11 set. 2024
Excelente.,5,MLB27091050,11 set. 2024
Produto muito bom.,5,MLB27091050,18 abr. 2025
Só tem um lado ruim nesse aparelho se acabar energia da rua o relé a liga sozinho quando volta energia.,5,MLB27091050,28 abr. 2025
"Ainda não instalei, mas recomendo muito, pois instalei vários outros desta marca sem problemas.",5,MLB27091050,12 mai. 2025
Bom.,5,MLB27091050,10 out. 2025
Cumpre o que promete.,5,MLB27091050,06 nov. 2025
Muito bom.,4,MLB27091050,20 jan. 2024
"O produto é elogiado por sua praticidade e facilidade de instalação, sendo considerado eficiente e de boa qualidade. A automação residencial é destacada como um ponto positivo, tornando o uso diário mais conveniente. Além disso, a confiabilidade do produto é reforçada por múltiplas avaliações positivas.",5,MLB27091050,20 nov. 2025
O único problema é que acende a luz depois de uma queda de energia.,4,MLB27091050,21 out. 2023
Ótimo.,5,MLB27091601,11 jun. 2023
"Fácil instalação, bonito, robusto e confiável. Aplicativo fácil e rápido.",5,MLB27091601,11 mai. 2024
Muito bom!!. Superou minhas expectativas!.,5,MLB27091601,25 jul. 2024
Recomendo!.,5,MLB27091601,22 out. 2024
"Fácil instalação, configuração é muito simples tbm. Conectividade boa com a alexa. Somente um ponto de atenção é que recomendo ter parafusos a parte para instalar, pois os que vem são horríveis.",5,MLB27091601,25 dez. 2024
Excelente produto.,5,MLB27091601,01 mai. 2025
Amei.,5,MLB27091601,05 out. 2025
Top.,5,MLB27091601,19 out. 2025
"O interruptor é elogiado por sua excelente qualidade e fácil instalação, além de ser robusto e confiável. A conectividade com a Alexa é destacada como um ponto positivo. O design é considerado bonito e o produto supera as expectativas.",5,MLB27091601,20 nov. 2025
"Produto parece que já foi aberto, a caixa estava com 3 adesivos que não são originais, o plástico protetor também parece que foi retirado e tentado recolocar, ficou com algumas bolhas de ar. Vou instalar e ver se está funcionando, mas da a impressão de ser um produto de devolução que foi revendido.",4,MLB27091601,03 jul. 2024
Muito bom só precisaria de uma explicação em português.,4,MLB49423837,23 nov. 2025
"Ainda não instalei, mas o produto parece ser muito bom. Qualidade aparente é visível.",5,MLB49423837,08 jun. 2024
"Meu pai gostou muito, comprei para ele.",5,MLB49423837,03 out. 2025
"Comprei pra casa de uma cliente, bem legal o produto.",4,MLB49423837,09 out. 2025
Produto muito bom.,5,MLB49423837,28 out. 2025
,5,MLB49423837,02 nov. 2025
Bom.,5,MLB49423837,19 nov. 2025
,5,MLB49423837,02 jul. 2024
"Recomendo! funcionando bem, controle a pilha! ótimo custo benefício.",5,MLB49423837,16 fev. 2025
"O interruptor é elogiado pela facilidade de instalação e praticidade no uso, sendo uma solução eficaz para automação residencial. Funciona perfeitamente, permitindo o controle de até três lâmpadas individuais, e é considerado um bom custobenefício. No entanto, algumas instruções poderiam ser mais claras, especialmente em português.",5,MLB49423837,20 nov. 2025
Produto de boa qualidade funcionou perfeitamente e recomendo as pessoas quem comprar tem que saber instalar se não queimou o produto comprei quatro produto instalei os quatro sem nenhum defeito ligação simples e fácil.,5,MLB49423837,16 ago. 2020
Tope.,5,MLB28108724,23 nov. 2025
Bom.,4,MLB28108724,29 nov. 2025
Excelente.,5,MLB28108724,03 out. 2025
Muito bom.,5,MLB28108724,06 out. 2025
,5,MLB28108724,22 out. 2025
,5,MLB28108724,30 out. 2025
Muito boa podem comprar.,5,MLB28108724,03 nov. 2025
,5,MLB28108724,04 nov. 2025
Muito bom só não estalei ainda veio direitinho.,5,MLB28108724,20 nov. 2025
"Produto excelente, funciona perfeitamente e muito fácil de instalar e conectar no aplicativo e com a alexa!!.",5,MLB28108724,06 out. 2025
,5,MLB28108724,29 out. 2025
Excelente touch-screen funciona muito bem.,5,MLB28108724,01 nov. 2025
"Conforme o esperado, mas ainda não fiz a instalação.",5,MLB28108724,05 nov. 2025
"O interruptor inteligente é elogiado pelo acabamento bonito e pela facilidade de uso do aplicativo associado. A funcionalidade touchscreen é destacada como excelente e confiável. Além disso, o produto é considerado uma boa compra, com recomendações positivas para aquisição.",5,MLB28108724,20 nov. 2025
"Instalação por eletricista, pois requer instalação/ligação de fios fase e neutro entre interruptor e lâmpada/led. Configuração de wi-fi é fácil. Tem que instalar app neo. Alexa e google reconhecem depois.",5,MLB28108724,13 nov. 2025
Recomendo sim!.,5,MLB27370572,30 abr. 2024
Muito bom.,5,MLB27370572,25 jul. 2024
Muito prático.,5,MLB27370572,09 set. 2024
Um espetáculo de comonidade bom bonito e barato.,5,MLB27370572,11 set. 2024
Excelente.,5,MLB27370572,11 set. 2024
Produto muito bom.,5,MLB27370572,18 abr. 2025
Só tem um lado ruim nesse aparelho se acabar energia da rua o relé a liga sozinho quando volta energia.,5,MLB27370572,28 abr. 2025
"Ainda não instalei, mas recomendo muito, pois instalei vários outros desta marca sem problemas.",5,MLB27370572,12 mai. 2025
Bom.,5,MLB27370572,10 out. 2025
Cumpre o que promete.,5,MLB27370572,06 nov. 2025
Muito bom.,4,MLB27370572,20 jan. 2024
"O produto é elogiado por sua praticidade e facilidade de instalação, sendo considerado eficiente e de boa qualidade. A automação residencial é destacada como um ponto positivo, tornando o uso diário mais conveniente. Além disso, a confiabilidade do produto é reforçada por múltiplas avaliações positivas.",5,MLB27370572,20 nov. 2025
O único problema é que acende a luz depois de uma queda de energia.,4,MLB27370572,21 out. 2023
Achei o acabamento fraco. Esperava algo melhor.,3,MLB33122659,06 dez. 2024
Perfeita.,5,MLB33122659,29 set. 2025
"Tudo ok, produto bom, como anunciado.",5,MLB27199243,11 out. 2025
Bueno.,5,MLB27199243,11 out. 2025
Produto de ótima qualidade.,5,MLB27199243,28 out. 2025
"Padrão, fácil de usar.",5,MLB28553844,11 ago. 2024
O produto superou minhas expectativas. Recomendo! 👍👍👍.,5,MLB28553844,24 nov. 2024
Otimo.,5,MLB28553844,21 ago. 2025
"Ótimo meu roteador está a uns 10metros de distância das teclas inteligentes, mesmo assim ela conectou fácil no wifi. Recomendo ótimo acabamento fácil instalação.",5,MLB28563632,05 jan. 2025
"Fiz a instalação perfeito. Minha esposa adorou pela facilidade. Muito fácil de instalar, deve ter um pouco de conhecimento de elétrica.",5,MLB28563632,31 ago. 2025
Indico. Excelente qualidade.,5,MLB28563632,04 out. 2025
Top.,5,MLB28563632,02 set. 2025
Muito bom pelo preço e fácil instalação.,4,MLB28563632,12 nov. 2025
Avaliação 5 de 5,a,MLB28563632,É útil
Ótima qualidade.,5,MLB28782391,03 out. 2025
Produto não dimmerizou a led. Tive que devolver.,2,MLB27310421,11 ago. 2024
Excelente produto. Fácil de instalar e compacto.,5,MLB27310421,31 mai. 2024
Produto frágil.,2,MLB45569456,26 out. 2025
Adorei.,5,MLB45569456,28 ago. 2025
Avaliação 4 de 5,ser,MLB29200102,É útil
Muito bom.,5,MLB27244665,08 out. 2025
Comprei branco e veio preto.,3,MLB39101894,09 jan. 2025
Perfeito. Recomendo.,5,MLB27091063,03 nov. 2023
Bom produto.,4,MLB27091063,20 mai. 2024
Excelente.,5,MLB28476301,16 out. 2025
Bom.,5,MLB28476301,25 out. 2025
Atendeu minhas necessidades.,5,MLB28476301,25 out. 2025
Avaliação 5 de 5,produto,MLB27091066,É útil
Muito bom.,5,MLB27715086,09 set. 2025
Otimo.,5,MLB27715086,18 set. 2025
Fácil de instalar e muito prático para usar.,5,MLB27715086,04 out. 2025
Indico.,5,MLB27715086,13 out. 2025
Bom.,5,MLB27715086,18 out. 2025
Otimo.,5,MLB27715086,19 out. 2025
Funcionou perfeitamente para minha necessidade!.,5,MLB27715086,23 out. 2025
Top.,5,MLB27715086,28 out. 2025
Excelente.,5,MLB27715086,31 out. 2025
Otimo.,5,MLB27715086,02 nov. 2025
Bom produto.,4,MLB27715086,05 nov. 2025
Bom.,5,MLB27715086,15 nov. 2025
Senti falta do manual de como fazer a instalação.,4,MLB27715086,25 jun. 2023
"É elogiado por sua funcionalidade perfeita e utilidade, atendendo bem às necessidades dos usuários. Destacase pela facilidade de instalação e pelo material durável. Além disso, o produto funciona de maneira eficaz, sendo considerado de excelente qualidade.",5,MLB27715086,20 nov. 2025
Não testei ainda mais parece bom.,5,MLB27715086,15 mai. 2024
"Produto muito bom, fácil instalação e configuração para conectar a alexa e aplicativo, vou comprar mais.",5,MLB28406826,13 out. 2025
Ótimo.,5,MLB28406826,15 out. 2025
Excelente.,5,MLB28406826,21 out. 2025
Tudo certo.,5,MLB28406826,23 out. 2025
"Produto muito bom, recomendo.",5,MLB28406826,28 out. 2025
Excelente.,5,MLB28406826,20 nov. 2025
Excelente.,5,MLB28406826,24 nov. 2025
,5,MLB28406826,27 nov. 2025
Instalado com sucesso.,5,MLB28406826,29 nov. 2025
"Interruptor lindo! muito fácil de manusear, só baixar o app e logar na alexa que a casa fica totalmente automatizada. Amei minha compra!.",5,MLB28406826,12 out. 2025
,5,MLB28406826,26 out. 2025
"Produto conforme descrito, ainda não instalei mas me parece ser muito bom.",5,MLB28406826,26 nov. 2025
"O produto é bom, recomendo, serve também em android e apple, é compatível com tuya e smartlife.",5,MLB28406826,26 nov. 2025
"É elogiado pela sua qualidade e facilidade de instalação, especialmente com integração a assistentes virtuais como Alexa. A recomendação é forte, com muitos destacando a satisfação com o desempenho e a intenção de adquirir mais unidades.",5,MLB28406826,20 nov. 2025
"Praticamente plug play funciona muito bem com alexa! apenas tome cuidado para não instalar muito longe do roteador, senão ele não funciona mesmo. Não precisa ser perto da alexa precisa ser perto do roteador.",5,MLB28406826,28 nov. 2025
,5,MLB29308489,21 out. 2025
Tudo certo.,5,MLB29308489,23 out. 2025
"Produto muito bom, recomendo.",5,MLB29308489,28 out. 2025
Excelente.,5,MLB29308489,20 nov. 2025
Excelente.,5,MLB29308489,24 nov. 2025
,5,MLB29308489,27 nov. 2025
Instalado com sucesso.,5,MLB29308489,29 nov. 2025
