texto,nota,id,data
"Maravilhoso e surpreendente! meu paizinho teve covid que evoluiu para um avc onde perdeu os movimentos do corpo! ele e a alexa se deram muito bem! ele pede tudo pra ela e dessa forma se sente mais independente! foi uma ideia e tanto pra ajudar na recuperacao dele! e o produto em si, funciona super bem e nao é nada dificil de instalar e operar! nota 10.",5,MLB47616963,20 mai. 2021
Bom produto. Compraria outra vez.,5,MLB47325253,22 out. 2025
"Trata-se de uma impressão 3d. O projeto é bom e bem funcinal, possui pequenas falhas na impressão, mas são imperceptíveis.",4,MLB47325253,26 out. 2025
Perfeito!.,5,MLB47325253,03 nov. 2025
Qualidade mediana. Alguns leves defeitos na impressão mas pelo valor não podia esperar muito. O encaixe é perfeito com a tomada da eco.,5,MLB47325253,20 nov. 2024
"Apesar do material ser de impressora 3d, o produto é bom, ficou ótimo!.",5,MLB47325253,22 ago. 2025
"Produto bom, tudo conforme anúncio, só pena não poder escolher a cor. Mas cumpre o prometido. Preço justo.",5,MLB47325253,02 nov. 2025
"É elogiado por sua utilidade e praticidade, especialmente em ambientes com crianças, onde ajuda a manter a organização e a esconder fios. Além disso, o produto é descrito como seguro e funcional, encaixandose bem em diferentes ambientes e dispositivos.",5,MLB47325253,20 nov. 2025
"Esse suporte é simplesmente perfeito. Como vcs estão vendo aí na foto tem o encaixe perfeito, de frente, dos lados e atrás onde o fio e a tomada ficam bem encaixados. Eu amei 💜💜.",5,MLB47325253,19 jun. 2025
Excelente produto.,5,MLB37234221,13 mar. 2025
Produto otmo.,5,MLB37234221,25 mar. 2025
Gostei muito.,5,MLB37234221,28 abr. 2025
"Realmente me surpreendeu, excelente aquisição.",5,MLB37234221,05 mai. 2025
Estou gostando muito. Super recomendo.,5,MLB37234221,18 ago. 2025
Amei é maravilhosa.,5,MLB37234221,25 set. 2025
Ótimo produto recomendo.,5,MLB37234221,06 out. 2025
Util.,5,MLB37234221,10 out. 2025
Funciona legal recomendo.,5,MLB37234221,28 nov. 2025
"É elogiado pela qualidade do som e do microfone, superando modelos anteriores. Além disso, o dispositivo é considerado uma excelente aquisição, atendendo bem às expectativas.",5,MLB37234221,20 nov. 2025
"Produto ótimo, porém deveria especificar que a entrada da tomada é diferente da que é usada no brasil, tive que comprar um adaptador, mas tudo certo.",5,MLB37234221,12 nov. 2024
"É amplamente elogiado por sua facilidade de uso, som de alta qualidade e capacidade de automação residencial. Os usuários destacam a eficiência do assistente virtual em auxiliar nas tarefas diárias e a interação divertida que proporciona. Além disso, o produto é considerado um bom investimento devido ao seu preço acessível e múltiplas funcionalidades.",5,MLB26096423,20 nov. 2025
"Simplesmente um show!!! eu não sei mais viver sem esse magnífico echo dot. A alexa passou a fazer tudo para mim. Eu simplesmente mando acender as luzes e ela acende. Mando apagar e ela apaga. Eu digo que vou ver tv e ela liga o tv box, a tv e a sound bar. Eu digo que acabei de ver tv e ela desliga tudo. Eu peço para ouvir música e ela toca. Eu peço para ela me acordar, e ela acorda, eu peço para ouvir notícias e ela bota notícias para eu ouvir. Eu peço para ela marcar 10 minutos para mim, e ela marca. Resumindo, ela faz tudo e mais um pouco. Usando controle remotos wifi smart inteligentes eu consegui configurar equipamentos antigos, que tenho a mais de dez anos. Ela liga e desliga tudo pra mim, sem problemas. Eu simplesmente amei. Eu comprei três e estou totalmente satisfeito. Eu recomendo para todos que gostam de tecnologia, e para todos que querem ter uma casa inteligente. Podem comprar sem o menor medo.",5,MLB26096423,14 mai. 2022
"O produto é amplamente elogiado pela qualidade do som, especialmente os graves, e pela utilidade no dia a dia, com destaque para a automação residencial e a criação de rotinas. Além disso, o design compacto e discreto é apreciado, tornandoo uma adição prática e funcional para diversos ambientes.",5,MLB19795012,20 nov. 2025
"No começo amei, mas ainda não a entendi direito. Peço para contar uma piada engraçada, com história, e ela só fala o que é o que é. Não sabia que teria que assinar a amazon para ter playlist, pago quase 15 reais. Como não sei fazer ligações e programas em luz para automatizar, então a uso para ver as horas,ouvir musicas, temperatura, dicionário, coisas pequenas. É legal, mas não foi tudo isso! muitas coisas que pergunto ela responde que não tem programação.",4,MLB19795012,16 mai. 2023
"O produto é amplamente elogiado pela qualidade do som, especialmente os graves, e pela utilidade no dia a dia, com destaque para a automação residencial e a criação de rotinas. Além disso, o design compacto e discreto é apreciado, tornandoo uma adição prática e funcional para diversos ambientes.",5,MLB19795010,20 nov. 2025
"No começo amei, mas ainda não a entendi direito. Peço para contar uma piada engraçada, com história, e ela só fala o que é o que é. Não sabia que teria que assinar a amazon para ter playlist, pago quase 15 reais. Como não sei fazer ligações e programas em luz para automatizar, então a uso para ver as horas,ouvir musicas, temperatura, dicionário, coisas pequenas. É legal, mas não foi tudo isso! muitas coisas que pergunto ela responde que não tem programação.",4,MLB19795010,16 mai. 2023
"O dispositivo é amplamente elogiado por sua funcionalidade, facilidade de configuração e qualidade de som, sendo considerado uma excelente adição para automação residencial. A cor e o design são apreciados, e muitos destacam a utilidade para lembretes e listas de compras.",5,MLB24232685,20 nov. 2025
"A alexa e suas echos são maravilhosas mas vou deixar alguns pontos. Eu tenho uma echo dot 3 e tenho uma echo show também. Assim que abri a caixa a primeira coisa que percebi foi o plástico, o material, não é o mesmo, achei mais inferior. Também notei o peso, mais leve. Mas sei que essa echo pop é mais simples, mais barata, mais enxuta em relação as outras. Espero que a amazon não diminua de qualidade. Antes de comprar vi na internet que o som dessa echo pop era melhor. Em relação a que eu tenho, a echo dot 3, não é. Segurando as duas, a echo dot 3 e essa echo pop é notório a qualidade do material, do plástico, o peso. A echo dot 3 é melhor. Dependendo da folga no bolso acho que é melhor procurar uma echo dot 5.",5,MLB24232685,07 ago. 2023
"O produto é altamente recomendado por sua qualidade de som e imagem, além de atender bem às necessidades dos usuários. A Alexa, apesar de algumas vezes não reconhecer comandos, é eficiente e adiciona praticidade ao dia a dia. O acabamento e a funcionalidade do dispositivo também são destacados positivamente.",5,MLB18290768,20 nov. 2025
"Excelente,a amazon sempre nos surpreendendo,temos uma echo dot 4 geracao e agora com nossa echo show 5 nossa casa ficou completa com nossos varios produtos que temos de casa inteligente. Sua camera tem uma qualidade otima p chamadas de video e ate msm p assistor aos videos.",5,MLB18290768,17 dez. 2021
"O produto é amplamente elogiado pela qualidade do som, que é alto e nítido, e pela facilidade de conexão com dispositivos inteligentes. A instalação é simples e a funcionalidade como assistente virtual é destacada como prática e útil para automatizar tarefas diárias.",5,MLB50297263,20 nov. 2025
"Gostei do produto, porém não gostei da fonte de alimentação dela, porque segue um padrão europeu, tive que usar um adaptador para poder ligá-la.",5,MLB50297263,04 set. 2024
,5,MLB46809396,23 abr. 2025
Excelente!.,5,MLB46809396,07 mai. 2025
Amei minha alexa.,5,MLB46809396,24 mai. 2025
Perfeito.,5,MLB46809396,04 ago. 2025
Tudo certo com o produto.,5,MLB46809396,15 out. 2025
,5,MLB46809396,27 nov. 2025
,5,MLB46809396,11 nov. 2025
"O altofalante é elogiado por seu tamanho compacto, ideal para mesas de cabeceira, e pela surpreendente qualidade de áudio. A integração com o sistema Zigbee permite automatizar a casa sem necessidade de WiFi, o que é um diferencial apreciado. Além disso, a agilidade no reconhecimento de voz e a qualidade da tela são destacados positivamente.",5,MLB46809396,20 nov. 2025
"Nunca tive os outros modelos, mais essa echo show me surpreendeu com a agilidade de entendimento da voz e da touch. Sem contar com o som muito alto, e não fica pra trás das jbls originais. A qualidade da tela tbm é muito nítida e perfeita. Compraria novamente sem medo.",5,MLB46809396,20 mar. 2025
"O produto é amplamente elogiado pela qualidade do som, especialmente os graves, e pela utilidade no dia a dia, com destaque para a automação residencial e a criação de rotinas. Além disso, o design compacto e discreto é apreciado, tornandoo uma adição prática e funcional para diversos ambientes.",5,MLB36373857,20 nov. 2025
"No começo amei, mas ainda não a entendi direito. Peço para contar uma piada engraçada, com história, e ela só fala o que é o que é. Não sabia que teria que assinar a amazon para ter playlist, pago quase 15 reais. Como não sei fazer ligações e programas em luz para automatizar, então a uso para ver as horas,ouvir musicas, temperatura, dicionário, coisas pequenas. É legal, mas não foi tudo isso! muitas coisas que pergunto ela responde que não tem programação.",4,MLB36373857,16 mai. 2023
Bom produto. Compraria outra vez.,5,MLB36620222,22 out. 2025
"Trata-se de uma impressão 3d. O projeto é bom e bem funcinal, possui pequenas falhas na impressão, mas são imperceptíveis.",4,MLB36620222,26 out. 2025
Perfeito!.,5,MLB36620222,03 nov. 2025
Qualidade mediana. Alguns leves defeitos na impressão mas pelo valor não podia esperar muito. O encaixe é perfeito com a tomada da eco.,5,MLB36620222,20 nov. 2024
"Apesar do material ser de impressora 3d, o produto é bom, ficou ótimo!.",5,MLB36620222,22 ago. 2025
"Produto bom, tudo conforme anúncio, só pena não poder escolher a cor. Mas cumpre o prometido. Preço justo.",5,MLB36620222,02 nov. 2025
"É elogiado por sua utilidade e praticidade, especialmente em ambientes com crianças, onde ajuda a manter a organização e a esconder fios. Além disso, o produto é descrito como seguro e funcional, encaixandose bem em diferentes ambientes e dispositivos.",5,MLB36620222,20 nov. 2025
"Esse suporte é simplesmente perfeito. Como vcs estão vendo aí na foto tem o encaixe perfeito, de frente, dos lados e atrás onde o fio e a tomada ficam bem encaixados. Eu amei 💜💜.",5,MLB36620222,19 jun. 2025
"O dispositivo é elogiado pela qualidade do som, facilidade de uso e praticidade no dia a dia, além de ser considerado um ótimo investimento. O design compacto e a cor discreta são apreciados, e a integração com a casa inteligente amplia suas funcionalidades. A satisfação geral é alta, com muitos usuários destacando que o produto superou suas expectativas.",5,MLB39376694,20 nov. 2025
Produto de ótima qualidade. Só o tamanho que não gostei. Poderia ter comprado a 8. Mas nao troquei. Fiquei c ela assim. Mesmo. Super aprovado!!!.,5,MLB39376694,24 out. 2023
"O produto é amplamente elogiado pela qualidade do som, que é alto e nítido, e pela facilidade de conexão com dispositivos inteligentes. A instalação é simples e a funcionalidade como assistente virtual é destacada como prática e útil para automatizar tarefas diárias.",5,MLB41112488,20 nov. 2025
"Gostei do produto, porém não gostei da fonte de alimentação dela, porque segue um padrão europeu, tive que usar um adaptador para poder ligá-la.",5,MLB41112488,04 set. 2024
"O produto é amplamente elogiado pela qualidade do som, especialmente os graves, e pela utilidade no dia a dia, com destaque para a automação residencial e a criação de rotinas. Além disso, o design compacto e discreto é apreciado, tornandoo uma adição prática e funcional para diversos ambientes.",5,MLB40116250,20 nov. 2025
"No começo amei, mas ainda não a entendi direito. Peço para contar uma piada engraçada, com história, e ela só fala o que é o que é. Não sabia que teria que assinar a amazon para ter playlist, pago quase 15 reais. Como não sei fazer ligações e programas em luz para automatizar, então a uso para ver as horas,ouvir musicas, temperatura, dicionário, coisas pequenas. É legal, mas não foi tudo isso! muitas coisas que pergunto ela responde que não tem programação.",4,MLB40116250,16 mai. 2023
"Gostei muito, está salvando minhas noites de tédio.",5,MLB52222096,15 ago. 2022
"Produto muito bonito, pratico e que atendeu todas as espectativas.",5,MLB52222096,28 ago. 2022
Otimooo compraria novamente e recomebdo.,5,MLB52222096,15 set. 2022
"O valor é justo! impresso em 3d, recomendo.",4,MLB52222096,13 out. 2022
"A fonte e o fone do eco dot cabem certinhos, tinha que ter um pouco mais de espaço para acomodar a fiação , mas recomendo sim.",5,MLB52222096,16 out. 2022
Muito bom.,5,MLB52222096,25 nov. 2022
"Ele é muito bom, tenho aqui a mais de ano, o problema é que para dobrar o cabo da fonte até caber ali é difícil, não impossível, apenas difícil!.",4,MLB52222096,16 jul. 2023
Cumpre muito bem o objetivo.,5,MLB52222096,02 ago. 2023
Acabamento não é o melhor mas pelo preço e pela funcionalidade são ótimos.,5,MLB52222096,16 ago. 2023
"Bom produto, muito robusto!.",5,MLB52222096,12 set. 2023
Bom.,5,MLB52222096,20 ago. 2024
"É elogiado por sua robustez e praticidade, além de melhorar a estética do ambiente. Apesar de algumas críticas sobre a qualidade do acabamento e problemas pontuais com a cor e estrutura, o produto é considerado funcional e com bom custobenefício.",5,MLB52222096,20 nov. 2025
Ótimo.,5,MLB52222096,24 fev. 2025
"Muito bonito e útil, excelente qualidade.",5,MLB39173063,04 abr. 2022
"Produto legal e bem sacado,. Como é feito em impressora 3d poderia ter uma a acabento melhor na finalização. Muitas rebarbas.",4,MLB39173063,07 abr. 2022
"Muito bem feito! gostei da combinação do preto com amarelo, compraria novamente sim!!!.",5,MLB39173063,17 mai. 2022
Frágil.,5,MLB39173063,05 ago. 2023
Ótimo perfeito.,5,MLB39173063,06 nov. 2023
Não veio nada só uma casca.,1,MLB39173063,30 set. 2025
"Tive que devolver, não serviu na minha alexa.",1,MLB39173063,11 out. 2025
"Não gostei, quero até devolver. Não deu certo.",5,MLB39173063,28 out. 2025
"Pensei ser outro produto, me senti engada.",1,MLB39173063,02 nov. 2025
Muito legal.,5,MLB39173063,28 nov. 2025
Top.,5,MLB39173063,13 nov. 2025
"O altofalante é elogiado por seu design atraente e qualidade, sendo considerado prático e decorativo. No entanto, há críticas sobre a fragilidade do produto e o acabamento, especialmente em relação à posição do encaixe do plug.",5,MLB39173063,20 nov. 2025
Não serve para nada.,1,MLB39173063,18 ago. 2025
"O produto é amplamente elogiado pela qualidade do som, especialmente os graves, e pela utilidade no dia a dia, com destaque para a automação residencial e a criação de rotinas. Além disso, o design compacto e discreto é apreciado, tornandoo uma adição prática e funcional para diversos ambientes.",5,MLB34031501,20 nov. 2025
"No começo amei, mas ainda não a entendi direito. Peço para contar uma piada engraçada, com história, e ela só fala o que é o que é. Não sabia que teria que assinar a amazon para ter playlist, pago quase 15 reais. Como não sei fazer ligações e programas em luz para automatizar, então a uso para ver as horas,ouvir musicas, temperatura, dicionário, coisas pequenas. É legal, mas não foi tudo isso! muitas coisas que pergunto ela responde que não tem programação.",4,MLB34031501,16 mai. 2023
,5,MLB26326339,03 nov. 2025
Excelente produto.,5,MLB26326339,11 nov. 2025
Muito bom.,5,MLB26326339,20 nov. 2025
,5,MLB26326339,13 out. 2024
,4,MLB26326339,31 out. 2024
"A facilidade de instalação e a integração com outros dispositivos, especialmente produtos Apple, são destacadas positivamente. Além disso, a interação com a assistente virtual Alexa é considerada prática e útil para diversas tarefas diárias.",5,MLB26326339,20 nov. 2025
Eu achei meu produto maravilhoso.,5,MLB26326339,15 mai. 2024
Bom produto. Compraria outra vez.,5,MLB29598592,22 out. 2025
"Trata-se de uma impressão 3d. O projeto é bom e bem funcinal, possui pequenas falhas na impressão, mas são imperceptíveis.",4,MLB29598592,26 out. 2025
Perfeito!.,5,MLB29598592,03 nov. 2025
Qualidade mediana. Alguns leves defeitos na impressão mas pelo valor não podia esperar muito. O encaixe é perfeito com a tomada da eco.,5,MLB29598592,20 nov. 2024
"Apesar do material ser de impressora 3d, o produto é bom, ficou ótimo!.",5,MLB29598592,22 ago. 2025
"Produto bom, tudo conforme anúncio, só pena não poder escolher a cor. Mas cumpre o prometido. Preço justo.",5,MLB29598592,02 nov. 2025
"É elogiado por sua utilidade e praticidade, especialmente em ambientes com crianças, onde ajuda a manter a organização e a esconder fios. Além disso, o produto é descrito como seguro e funcional, encaixandose bem em diferentes ambientes e dispositivos.",5,MLB29598592,20 nov. 2025
"Esse suporte é simplesmente perfeito. Como vcs estão vendo aí na foto tem o encaixe perfeito, de frente, dos lados e atrás onde o fio e a tomada ficam bem encaixados. Eu amei 💜💜.",5,MLB29598592,19 jun. 2025
Bom produto. Compraria outra vez.,5,MLB26326338,22 out. 2025
"Trata-se de uma impressão 3d. O projeto é bom e bem funcinal, possui pequenas falhas na impressão, mas são imperceptíveis.",4,MLB26326338,26 out. 2025
Perfeito!.,5,MLB26326338,03 nov. 2025
Qualidade mediana. Alguns leves defeitos na impressão mas pelo valor não podia esperar muito. O encaixe é perfeito com a tomada da eco.,5,MLB26326338,20 nov. 2024
"Apesar do material ser de impressora 3d, o produto é bom, ficou ótimo!.",5,MLB26326338,22 ago. 2025
"Produto bom, tudo conforme anúncio, só pena não poder escolher a cor. Mas cumpre o prometido. Preço justo.",5,MLB26326338,02 nov. 2025
"É elogiado por sua utilidade e praticidade, especialmente em ambientes com crianças, onde ajuda a manter a organização e a esconder fios. Além disso, o produto é descrito como seguro e funcional, encaixandose bem em diferentes ambientes e dispositivos.",5,MLB26326338,20 nov. 2025
"Esse suporte é simplesmente perfeito. Como vcs estão vendo aí na foto tem o encaixe perfeito, de frente, dos lados e atrás onde o fio e a tomada ficam bem encaixados. Eu amei 💜💜.",5,MLB26326338,19 jun. 2025
"O produto é amplamente elogiado pela qualidade do som, especialmente os graves, e pela utilidade no dia a dia, com destaque para a automação residencial e a criação de rotinas. Além disso, o design compacto e discreto é apreciado, tornandoo uma adição prática e funcional para diversos ambientes.",5,MLB27997837,20 nov. 2025
"No começo amei, mas ainda não a entendi direito. Peço para contar uma piada engraçada, com história, e ela só fala o que é o que é. Não sabia que teria que assinar a amazon para ter playlist, pago quase 15 reais. Como não sei fazer ligações e programas em luz para automatizar, então a uso para ver as horas,ouvir musicas, temperatura, dicionário, coisas pequenas. É legal, mas não foi tudo isso! muitas coisas que pergunto ela responde que não tem programação.",4,MLB27997837,16 mai. 2023
"O produto é amplamente elogiado pela qualidade do som, especialmente os graves, e pela utilidade no dia a dia, com destaque para a automação residencial e a criação de rotinas. Além disso, o design compacto e discreto é apreciado, tornandoo uma adição prática e funcional para diversos ambientes.",5,MLB59879880,20 nov. 2025
"No começo amei, mas ainda não a entendi direito. Peço para contar uma piada engraçada, com história, e ela só fala o que é o que é. Não sabia que teria que assinar a amazon para ter playlist, pago quase 15 reais. Como não sei fazer ligações e programas em luz para automatizar, então a uso para ver as horas,ouvir musicas, temperatura, dicionário, coisas pequenas. É legal, mas não foi tudo isso! muitas coisas que pergunto ela responde que não tem programação.",4,MLB59879880,16 mai. 2023
"O dispositivo é elogiado por sua praticidade e facilidade de uso no dia a dia, com destaque para a qualidade do som e a integração com outros dispositivos.",5,MLB56490014,20 nov. 2025
"Ela é maravilhosa é a segunda igual que compro, a outra foi diretamente da amazon, mas não veio diferente, veio com padrão de tomada brasileiro e até o relógio já veio no padrão nacional, tem um som excelente, ouve muito bem, tenho uma echo 4ª geração (maravilhosa) e tbm outras 4 echo pop que não ouvem tão bem quando a 4ª e 5ª geração, mas tbm gosto muito delas, porém essa 5ª geração é muito top e super recomendo ❤️ vcs perguntam sobre duração da bateria, não existe bateria, ela é ligada e só funciona direto na tomada, oq é uma pena pois seria perfeita se fosse mais autônoma nessa questão energética.",5,MLB56490014,10 ago. 2023
Ótimo produto.,5,MLB19712389,14 jan. 2025
Excelente produto.,5,MLB19712389,20 mar. 2025
É bom.,4,MLB19712389,12 ago. 2025
Muito bom.,5,MLB19712389,03 out. 2025
Show de bola.,5,MLB19712389,23 out. 2025
"Produto incrível, já integrei a toda a casa. Amei!.",5,MLB19712389,25 jun. 2025
Funciona corretamente e achei diferente quando apaga ela tem um charme hehe.,5,MLB19712389,03 out. 2025
Ilumina bastante! sao otimas.,5,MLB19712389,05 out. 2025
Superou minhas espectativas amei.,5,MLB19712389,06 out. 2025
"O kit de lâmpadas inteligentes é elogiado por sua capacidade de iluminação e integração fácil com a casa. As lâmpadas funcionam corretamente e apresentam um design charmoso mesmo quando apagadas. Além disso, o produto superou as expectativas dos usuários.",5,MLB19712389,20 nov. 2025
Em fazer de testae com alexa.,5,MLB19712389,08 out. 2025
Ótimo artigo de decoração.,5,MLB20540815,25 ago. 2025
"Ele é perfeito, muito útil!.",5,MLB54270909,23 jun. 2025
Produto de ótima qualidade.,5,MLB54270909,22 jul. 2025
O que falar desse produto os produto é altamente fabuloso o som vale a pena adorei amei nota mil.,5,MLB54270909,31 ago. 2025
Firma o aparelho e atende bem o propósito!.,5,MLB54270909,04 set. 2025
Muito pratico.,5,MLB54270909,03 out. 2025
"Produto bom mas infelizmente vou devolver porque o conector da minha alexa é diferente e não tem como usar esse suporte, infelizmente! mas o suporte é muito bom!.",5,MLB54270909,07 out. 2025
Excelente produto.,5,MLB54270909,29 out. 2025
Perfeito.,5,MLB54270909,21 nov. 2025
"Ótimo produto,para música o som é prefeito,comprei pra minha filha presente de aniversário.",5,MLB54270909,27 abr. 2024
Ótimo a alexia fica num lugar que não atrapalha.,5,MLB54270909,18 ago. 2024
Excelente produto e muito prático de usar.,5,MLB54270909,30 abr. 2025
Amei minha alexa!.,5,MLB54270909,13 nov. 2025
Ótimo adorei.,4,MLB54270909,02 abr. 2025
"O produto é elogiado por sua praticidade e utilidade, especialmente como suporte de relógio despertador de parede. O som é considerado de alta qualidade, tornandoo ideal para ouvir música. Além disso, o design permite que a Alexa fique em um local discreto e funcional, melhorando a organização dos fios.",5,MLB54270909,20 nov. 2025
Produto excelente. Atendeu perfeitamente com o que foi proposto e visualmente é bem minimalista. Gostei!.,5,MLB54270909,25 nov. 2025
Bom acabamento apesar de ser impressão 3d.,5,MLB54031161,19 nov. 2025
Só cabe aquela fonte retangular a quadrada fica solta.,5,MLB54031161,19 nov. 2025
Perfeito produto.,5,MLB54031161,20 nov. 2025
"Produto de boa qualidade, supre todas as necessidades, além de ter um design elegante.",5,MLB54031161,25 nov. 2025
Top.,5,MLB54031161,30 nov. 2025
,5,MLB54031161,11 jan. 2025
,5,MLB54031161,31 jul. 2025
Produto fácil manuseio.,5,MLB54031161,19 set. 2025
Super recomendado!.,5,MLB54031161,23 set. 2025
,5,MLB54031161,27 out. 2025
Gostei muito eu era louca pra ter uma alex pra dar ondem rs comprei o suporte separado. É bem baratinho.,4,MLB54031161,08 nov. 2025
"O suporte é altamente elogiado por seu encaixe preciso e qualidade, superando as expectativas dos usuários. Além de ser leve e esconder os cabos, ele é considerado esteticamente agradável quando instalado na parede. O material de impressão 3D é destacado pela boa qualidade, tornandoo uma escolha prática e funcional.",5,MLB54031161,20 nov. 2025
"Material fabricado sobre impressão 3d muito bem confeccionado e de boa qualidade. Da um pouco de dificuldade em enrolar o cabo e achar um bom local para por dentro da caixinha, mas de resto ok. Gostei do produto.",5,MLB54031161,02 dez. 2024
"É amplamente elogiado por sua facilidade de uso, som de alta qualidade e capacidade de automação residencial. Os usuários destacam a eficiência do assistente virtual em auxiliar nas tarefas diárias e a interação divertida que proporciona. Além disso, o produto é considerado um bom investimento devido ao seu preço acessível e múltiplas funcionalidades.",5,MLB15534263,20 nov. 2025
"Simplesmente um show!!! eu não sei mais viver sem esse magnífico echo dot. A alexa passou a fazer tudo para mim. Eu simplesmente mando acender as luzes e ela acende. Mando apagar e ela apaga. Eu digo que vou ver tv e ela liga o tv box, a tv e a sound bar. Eu digo que acabei de ver tv e ela desliga tudo. Eu peço para ouvir música e ela toca. Eu peço para ela me acordar, e ela acorda, eu peço para ouvir notícias e ela bota notícias para eu ouvir. Eu peço para ela marcar 10 minutos para mim, e ela marca. Resumindo, ela faz tudo e mais um pouco. Usando controle remotos wifi smart inteligentes eu consegui configurar equipamentos antigos, que tenho a mais de dez anos. Ela liga e desliga tudo pra mim, sem problemas. Eu simplesmente amei. Eu comprei três e estou totalmente satisfeito. Eu recomendo para todos que gostam de tecnologia, e para todos que querem ter uma casa inteligente. Podem comprar sem o menor medo.",5,MLB15534263,14 mai. 2022
,4,MLB40346760,29 mai. 2024
,5,MLB40346760,21 jan. 2025
Produto bonito bem acabado resistente recomendo.,5,MLB40346760,10 jul. 2025
,5,MLB40346760,02 out. 2025
Cumpre o que promete.,5,MLB40346760,04 out. 2025
Ficou perfeito e funcionou bem. Vale muito apena o custo benefício! podem comprar.,5,MLB40346760,02 nov. 2025
Produto de ótima qualidade.,5,MLB40346760,10 nov. 2025
,5,MLB40346760,12 abr. 2025
"Fugindo das vendas online, me surpreendeu !. Excelente custo benefício, encaixou prefeito, mas requer atenção ao manuseio.",5,MLB40346760,11 jul. 2025
"O suporte de caixa de som é considerado útil e prático, atendendo bem às necessidades de organização e decoração. No entanto, há críticas sobre a fragilidade e o acabamento, com alguns usuários relatando problemas de fixação e suporte de peso. Apesar disso, muitos destacam o bom custobenefício e a funcionalidade do produto.",5,MLB40346760,20 nov. 2025
É útil,5,MLB40346760,18 jun. 2025
"É amplamente elogiado por sua facilidade de uso, som de alta qualidade e capacidade de automação residencial. Os usuários destacam a eficiência do assistente virtual em auxiliar nas tarefas diárias e a interação divertida que proporciona. Além disso, o produto é considerado um bom investimento devido ao seu preço acessível e múltiplas funcionalidades.",5,MLB28873859,20 nov. 2025
"Simplesmente um show!!! eu não sei mais viver sem esse magnífico echo dot. A alexa passou a fazer tudo para mim. Eu simplesmente mando acender as luzes e ela acende. Mando apagar e ela apaga. Eu digo que vou ver tv e ela liga o tv box, a tv e a sound bar. Eu digo que acabei de ver tv e ela desliga tudo. Eu peço para ouvir música e ela toca. Eu peço para ela me acordar, e ela acorda, eu peço para ouvir notícias e ela bota notícias para eu ouvir. Eu peço para ela marcar 10 minutos para mim, e ela marca. Resumindo, ela faz tudo e mais um pouco. Usando controle remotos wifi smart inteligentes eu consegui configurar equipamentos antigos, que tenho a mais de dez anos. Ela liga e desliga tudo pra mim, sem problemas. Eu simplesmente amei. Eu comprei três e estou totalmente satisfeito. Eu recomendo para todos que gostam de tecnologia, e para todos que querem ter uma casa inteligente. Podem comprar sem o menor medo.",5,MLB28873859,14 mai. 2022
"É amplamente elogiado por sua facilidade de uso, som de alta qualidade e capacidade de automação residencial. Os usuários destacam a eficiência do assistente virtual em auxiliar nas tarefas diárias e a interação divertida que proporciona. Além disso, o produto é considerado um bom investimento devido ao seu preço acessível e múltiplas funcionalidades.",5,MLB42191648,20 nov. 2025
"Simplesmente um show!!! eu não sei mais viver sem esse magnífico echo dot. A alexa passou a fazer tudo para mim. Eu simplesmente mando acender as luzes e ela acende. Mando apagar e ela apaga. Eu digo que vou ver tv e ela liga o tv box, a tv e a sound bar. Eu digo que acabei de ver tv e ela desliga tudo. Eu peço para ouvir música e ela toca. Eu peço para ela me acordar, e ela acorda, eu peço para ouvir notícias e ela bota notícias para eu ouvir. Eu peço para ela marcar 10 minutos para mim, e ela marca. Resumindo, ela faz tudo e mais um pouco. Usando controle remotos wifi smart inteligentes eu consegui configurar equipamentos antigos, que tenho a mais de dez anos. Ela liga e desliga tudo pra mim, sem problemas. Eu simplesmente amei. Eu comprei três e estou totalmente satisfeito. Eu recomendo para todos que gostam de tecnologia, e para todos que querem ter uma casa inteligente. Podem comprar sem o menor medo.",5,MLB42191648,14 mai. 2022
"O produto é amplamente elogiado pela qualidade de som, com graves e agudos claros, e pela facilidade de configuração, sendo ideal para automação residencial. Além disso, o design estético e a capacidade de integração com outros dispositivos são pontos positivos frequentemente mencionados.",5,MLB18554459,20 nov. 2025
"Sensacional! vale cada centavo, pra quem não tem certeza, sim é a echo 4 (grande) com som premium, o som é maravilhoso, não perde em nada pra uma charge 5! os comandos de voz também são muito precisos, ela me escuta em uma área aberta até uns 20mt de distância! a fonte da minha veio com padrão brasileiro de tomada! sabe quando você pega na mão um produto e sente que ele é pesado bem construído, poise a echo é assim, comprem sem medo!.",5,MLB18554459,30 jun. 2022
"O produto é amplamente elogiado por sua qualidade de som e praticidade, sendo considerado uma excelente aquisição. A assistente virtual é destacada por sua utilidade no dia a dia, com fácil instalação e operação. A relação custobenefício é positiva e o produto é recomendado para presentear, trazendo satisfação aos usuários.",5,MLB24725861,20 nov. 2025
"Maravilhoso e surpreendente! meu paizinho teve covid que evoluiu para um avc onde perdeu os movimentos do corpo! ele e a alexa se deram muito bem! ele pede tudo pra ela e dessa forma se sente mais independente! foi uma ideia e tanto pra ajudar na recuperacao dele! e o produto em si, funciona super bem e nao é nada dificil de instalar e operar! nota 10.",5,MLB24725861,20 mai. 2021
"O produto é amplamente elogiado pela sua funcionalidade prática e som forte e nítido, especialmente considerando o seu tamanho compacto. A facilidade de uso e a integração com outros dispositivos inteligentes são destacadas como grandes vantagens.",5,MLB35941364,20 nov. 2025
